event_id,node_id,basin,start,end,duration_days,peak_discharge
MHO_MOU_20210114,MHO_MOU,MahaOya,2021-01-14,2021-01-14,1,48.2
MHO_MOU_20211108,MHO_MOU,MahaOya,2021-11-08,2021-11-21,14,111.2
MHO_MOU_20231020,MHO_MOU,MahaOya,2023-10-20,2023-10-27,8,79.72
MHO_MOU_20231101,MHO_MOU,MahaOya,2023-11-01,2023-11-15,15,60.52
MHO_MOU_20231121,MHO_MOU,MahaOya,2023-11-21,2023-11-26,6,60.09
MHO_MOU_20240527,MHO_MOU,MahaOya,2024-05-27,2024-05-28,2,48.66
MHO_MOU_20241127,MHO_MOU,MahaOya,2024-11-27,2024-12-03,7,73.82
NIL_AKU_20051123,NIL_AKU,Nilwala,2005-11-23,2005-11-24,2,4.28
NIL_AKU_20061112,NIL_AKU,Nilwala,2006-11-12,2006-11-14,3,4.05
NIL_AKU_20061118,NIL_AKU,Nilwala,2006-11-18,2006-11-27,10,4.7
NIL_AKU_20101201,NIL_AKU,Nilwala,2010-12-01,2010-12-12,12,5.0
NIL_AKU_20101224,NIL_AKU,Nilwala,2010-12-24,2010-12-26,3,3.99
NIL_AKU_20121031,NIL_AKU,Nilwala,2012-10-31,2012-11-04,5,4.27
NIL_AKU_20121107,NIL_AKU,Nilwala,2012-11-07,2012-11-19,13,4.81
NIL_AKU_20121123,NIL_AKU,Nilwala,2012-11-23,2012-11-30,8,4.97
NIL_AKU_20141111,NIL_AKU,Nilwala,2014-11-11,2014-11-14,4,4.56
NIL_AKU_20141224,NIL_AKU,Nilwala,2014-12-24,2015-01-02,10,7.49
NIL_AKU_20151024,NIL_AKU,Nilwala,2015-10-24,2015-11-20,28,7.45
NIL_AKU_20160514,NIL_AKU,Nilwala,2016-05-14,2016-05-20,7,6.66
NIL_AKU_20171130,NIL_AKU,Nilwala,2017-11-30,2017-12-05,6,5.24
NIL_AKU_20191020,NIL_AKU,Nilwala,2019-10-20,2019-11-04,16,7.81
NIL_AKU_20231021,NIL_AKU,Nilwala,2023-10-21,2023-10-27,7,4.92
NIL_AKU_20231105,NIL_AKU,Nilwala,2023-11-05,2023-12-06,32,4.75
NIL_AKU_20231212,NIL_AKU,Nilwala,2023-12-12,2023-12-25,14,6.05
NIL_AKU_20240527,NIL_AKU,Nilwala,2024-05-27,2024-05-27,1,3.86
NIL_MAT_20031107,NIL_MAT,Nilwala,2003-11-07,2003-11-07,1,1.68
NIL_MAT_20041029,NIL_MAT,Nilwala,2004-10-29,2004-10-30,2,2.1
NIL_MAT_20041212,NIL_MAT,Nilwala,2004-12-12,2004-12-13,2,1.48
NIL_MAT_20041216,NIL_MAT,Nilwala,2004-12-16,2004-12-17,2,2.79
NIL_MAT_20051121,NIL_MAT,Nilwala,2005-11-21,2005-11-24,4,3.08
NIL_MAT_20060113,NIL_MAT,Nilwala,2006-01-13,2006-01-14,2,2.06
NIL_MAT_20060620,NIL_MAT,Nilwala,2006-06-20,2006-06-22,3,2.44
NIL_MAT_20060909,NIL_MAT,Nilwala,2006-09-09,2006-09-10,2,2.31
NIL_MAT_20061026,NIL_MAT,Nilwala,2006-10-26,2006-10-27,2,1.54
NIL_MAT_20061111,NIL_MAT,Nilwala,2006-11-11,2006-11-12,2,1.6
NIL_MAT_20061119,NIL_MAT,Nilwala,2006-11-19,2006-11-21,3,1.9
NIL_MAT_20061203,NIL_MAT,Nilwala,2006-12-03,2006-12-04,2,1.64
NIL_MAT_20080316,NIL_MAT,Nilwala,2008-03-16,2008-03-18,3,1.9
NIL_MAT_20080427,NIL_MAT,Nilwala,2008-04-27,2008-04-28,2,1.47
NIL_MAT_20081020,NIL_MAT,Nilwala,2008-10-20,2008-10-20,1,1.7
NIL_MAT_20081129,NIL_MAT,Nilwala,2008-11-29,2008-11-29,1,2.37
NIL_MAT_20081218,NIL_MAT,Nilwala,2008-12-18,2008-12-18,1,1.42
NIL_MAT_20091102,NIL_MAT,Nilwala,2009-11-02,2009-11-09,8,2.08
NIL_MAT_20091114,NIL_MAT,Nilwala,2009-11-14,2009-11-14,1,1.51
NIL_MAT_20091120,NIL_MAT,Nilwala,2009-11-20,2009-11-21,2,1.67
NIL_MAT_20100520,NIL_MAT,Nilwala,2010-05-20,2010-05-20,1,1.59
NIL_MAT_20101122,NIL_MAT,Nilwala,2010-11-22,2010-11-22,1,1.42
NIL_MAT_20101201,NIL_MAT,Nilwala,2010-12-01,2010-12-03,3,1.63
NIL_MAT_20101209,NIL_MAT,Nilwala,2010-12-09,2010-12-09,1,1.65
NIL_MAT_20101223,NIL_MAT,Nilwala,2010-12-23,2010-12-26,4,1.9
NIL_MAT_20110201,NIL_MAT,Nilwala,2011-02-01,2011-02-01,1,1.72
NIL_MAT_20110912,NIL_MAT,Nilwala,2011-09-12,2011-09-13,2,2.1
NIL_MAT_20111125,NIL_MAT,Nilwala,2011-11-25,2011-11-27,3,1.77
NIL_MAT_20111220,NIL_MAT,Nilwala,2011-12-20,2011-12-20,1,1.45
NIL_MAT_20121028,NIL_MAT,Nilwala,2012-10-28,2012-11-02,6,2.43
NIL_MAT_20121115,NIL_MAT,Nilwala,2012-11-15,2012-11-15,1,1.46
NIL_MAT_20140505,NIL_MAT,Nilwala,2014-05-05,2014-05-05,1,1.97
NIL_MAT_20141017,NIL_MAT,Nilwala,2014-10-17,2014-10-18,2,1.67
NIL_MAT_20141222,NIL_MAT,Nilwala,2014-12-22,2014-12-28,7,6.06
NIL_MAT_20150929,NIL_MAT,Nilwala,2015-09-29,2015-09-30,2,2.16
NIL_MAT_20151024,NIL_MAT,Nilwala,2015-10-24,2015-10-28,5,2.88
NIL_MAT_20151106,NIL_MAT,Nilwala,2015-11-06,2015-11-14,9,2.39
NIL_MAT_20151208,NIL_MAT,Nilwala,2015-12-08,2015-12-09,2,2.34
NIL_MAT_20160513,NIL_MAT,Nilwala,2016-05-13,2016-05-19,7,4.9
NIL_MAT_20161118,NIL_MAT,Nilwala,2016-11-18,2016-11-21,4,2.61
NIL_MAT_20171106,NIL_MAT,Nilwala,2017-11-06,2017-11-09,4,1.99
NIL_MAT_20171128,NIL_MAT,Nilwala,2017-11-28,2017-12-02,5,3.66
NIL_MAT_20180311,NIL_MAT,Nilwala,2018-03-11,2018-03-12,2,1.62
NIL_MAT_20190925,NIL_MAT,Nilwala,2019-09-25,2019-09-25,1,1.97
NIL_MAT_20191020,NIL_MAT,Nilwala,2019-10-20,2019-10-25,6,6.33
NIL_MAT_20191029,NIL_MAT,Nilwala,2019-10-29,2019-10-30,2,2.33
NIL_MAT_20191130,NIL_MAT,Nilwala,2019-11-30,2019-11-30,1,1.74
NIL_MAT_20191205,NIL_MAT,Nilwala,2019-12-05,2019-12-05,1,1.74
NIL_MAT_20191220,NIL_MAT,Nilwala,2019-12-20,2019-12-20,1,1.99
NIL_MAT_20201116,NIL_MAT,Nilwala,2020-11-16,2020-11-16,1,1.48
NIL_MAT_20220514,NIL_MAT,Nilwala,2022-05-14,2022-05-14,1,1.47
NIL_MAT_20221226,NIL_MAT,Nilwala,2022-12-26,2022-12-27,2,3.18
NIL_MAT_20230121,NIL_MAT,Nilwala,2023-01-21,2023-01-22,2,2.66
NIL_MAT_20230429,NIL_MAT,Nilwala,2023-04-29,2023-04-29,1,1.47
NIL_MAT_20230902,NIL_MAT,Nilwala,2023-09-02,2023-09-05,4,3.2
NIL_MAT_20230928,NIL_MAT,Nilwala,2023-09-28,2023-09-30,3,2.23
NIL_MAT_20231004,NIL_MAT,Nilwala,2023-10-04,2023-10-04,1,1.46
NIL_MAT_20231020,NIL_MAT,Nilwala,2023-10-20,2023-10-21,2,2.26
NIL_MAT_20231121,NIL_MAT,Nilwala,2023-11-21,2023-11-21,1,1.78
NIL_MAT_20231205,NIL_MAT,Nilwala,2023-12-05,2023-12-05,1,1.51
NIL_MAT_20231216,NIL_MAT,Nilwala,2023-12-16,2023-12-19,4,1.91
NIL_MAT_20240519,NIL_MAT,Nilwala,2024-05-19,2024-05-27,9,2.18
NIL_MAT_20240821,NIL_MAT,Nilwala,2024-08-21,2024-08-21,1,2.05
NIL_PIT_20051122,NIL_PIT,Nilwala,2005-11-22,2005-11-25,4,15.29
NIL_PIT_20061111,NIL_PIT,Nilwala,2006-11-11,2006-11-25,15,11.88
NIL_PIT_20080410,NIL_PIT,Nilwala,2008-04-10,2008-04-10,1,8.75
NIL_PIT_20081130,NIL_PIT,Nilwala,2008-11-30,2008-11-30,1,8.89
NIL_PIT_20101110,NIL_PIT,Nilwala,2010-11-10,2010-11-11,2,16.14
NIL_PIT_20101202,NIL_PIT,Nilwala,2010-12-02,2010-12-05,4,10.22
NIL_PIT_20101223,NIL_PIT,Nilwala,2010-12-23,2010-12-28,6,11.08
NIL_PIT_20110102,NIL_PIT,Nilwala,2011-01-02,2011-01-04,3,9.05
NIL_PIT_20110107,NIL_PIT,Nilwala,2011-01-07,2011-01-12,6,10.94
NIL_PIT_20121115,NIL_PIT,Nilwala,2012-11-15,2012-11-18,4,10.3
NIL_PIT_20121123,NIL_PIT,Nilwala,2012-11-23,2012-12-01,9,15.98
NIL_PIT_20131204,NIL_PIT,Nilwala,2013-12-04,2013-12-05,2,9.47
NIL_PIT_20141016,NIL_PIT,Nilwala,2014-10-16,2014-10-19,4,9.72
NIL_PIT_20141111,NIL_PIT,Nilwala,2014-11-11,2014-11-14,4,18.01
NIL_PIT_20141223,NIL_PIT,Nilwala,2014-12-23,2015-01-01,10,16.22
NIL_PIT_20151024,NIL_PIT,Nilwala,2015-10-24,2015-11-18,26,30.48
NIL_PIT_20160513,NIL_PIT,Nilwala,2016-05-13,2016-05-17,5,22.01
NIL_PIT_20171130,NIL_PIT,Nilwala,2017-11-30,2017-12-03,4,11.08
NIL_PIT_20191020,NIL_PIT,Nilwala,2019-10-20,2019-10-23,4,13.22
NIL_PIT_20191029,NIL_PIT,Nilwala,2019-10-29,2019-10-31,3,9.5
NIL_PIT_20231023,NIL_PIT,Nilwala,2023-10-23,2023-10-25,3,9.79
NIL_PIT_20231111,NIL_PIT,Nilwala,2023-11-11,2023-11-14,4,12.52
NIL_PIT_20231123,NIL_PIT,Nilwala,2023-11-23,2023-11-26,4,10.86
NIL_PIT_20231201,NIL_PIT,Nilwala,2023-12-01,2023-12-06,6,12.15
NIL_PIT_20231212,NIL_PIT,Nilwala,2023-12-12,2023-12-14,3,9.02
NIL_PIT_20231217,NIL_PIT,Nilwala,2023-12-17,2023-12-17,1,8.75
NIL_PIT_20231221,NIL_PIT,Nilwala,2023-12-21,2023-12-22,2,9.23
NIL_PIT_20240108,NIL_PIT,Nilwala,2024-01-08,2024-01-08,1,9.3
NIL_URA_20051122,NIL_URA,Nilwala,2005-11-22,2005-11-28,7,6.43
NIL_URA_20061112,NIL_URA,Nilwala,2006-11-12,2006-11-25,14,5.25
NIL_URA_20081130,NIL_URA,Nilwala,2008-11-30,2008-11-30,1,4.56
NIL_URA_20101202,NIL_URA,Nilwala,2010-12-02,2010-12-06,5,4.98
NIL_URA_20101210,NIL_URA,Nilwala,2010-12-10,2010-12-10,1,4.15
NIL_URA_20101224,NIL_URA,Nilwala,2010-12-24,2010-12-29,6,4.53
NIL_URA_20110102,NIL_URA,Nilwala,2011-01-02,2011-01-12,11,5.24
NIL_URA_20121116,NIL_URA,Nilwala,2012-11-16,2012-11-18,3,4.79
NIL_URA_20121123,NIL_URA,Nilwala,2012-11-23,2012-12-01,9,5.78
NIL_URA_20141111,NIL_URA,Nilwala,2014-11-11,2014-11-14,4,5.44
NIL_URA_20141224,NIL_URA,Nilwala,2014-12-24,2015-01-02,10,9.35
NIL_URA_20151024,NIL_URA,Nilwala,2015-10-24,2015-11-17,25,11.76
NIL_URA_20160514,NIL_URA,Nilwala,2016-05-14,2016-05-20,7,7.09
NIL_URA_20171110,NIL_URA,Nilwala,2017-11-10,2017-11-10,1,4.12
NIL_URA_20171130,NIL_URA,Nilwala,2017-11-30,2017-12-06,7,5.81
NIL_URA_20191020,NIL_URA,Nilwala,2019-10-20,2019-11-02,14,7.47
NIL_URA_20231021,NIL_URA,Nilwala,2023-10-21,2023-10-26,6,5.37
NIL_URA_20231105,NIL_URA,Nilwala,2023-11-05,2023-11-10,6,4.27
NIL_URA_20231113,NIL_URA,Nilwala,2023-11-13,2023-11-16,4,5.84
NIL_URA_20231121,NIL_URA,Nilwala,2023-11-21,2023-11-26,6,4.78
NIL_URA_20231130,NIL_URA,Nilwala,2023-11-30,2023-12-06,7,5.5
NIL_URA_20231219,NIL_URA,Nilwala,2023-12-19,2023-12-21,3,4.31
NIL_URA_20240108,NIL_URA,Nilwala,2024-01-08,2024-01-08,1,4.22
WAL_AMB_20041213,WAL_AMB,Walawe,2004-12-13,2004-12-18,6,4.3
WAL_AMB_20051122,WAL_AMB,Walawe,2005-11-22,2005-11-25,4,9.89
WAL_AMB_20061119,WAL_AMB,Walawe,2006-11-19,2006-11-22,4,2.98
WAL_AMB_20061204,WAL_AMB,Walawe,2006-12-04,2006-12-04,1,2.33
WAL_AMB_20080316,WAL_AMB,Walawe,2008-03-16,2008-03-18,3,2.62
WAL_AMB_20081129,WAL_AMB,Walawe,2008-11-29,2008-12-01,3,5.5
WAL_AMB_20081217,WAL_AMB,Walawe,2008-12-17,2008-12-19,3,3.49
WAL_AMB_20091103,WAL_AMB,Walawe,2009-11-03,2009-11-06,4,3.43
WAL_AMB_20091115,WAL_AMB,Walawe,2009-11-15,2009-11-15,1,2.27
WAL_AMB_20091120,WAL_AMB,Walawe,2009-11-20,2009-11-22,3,2.71
WAL_AMB_20101122,WAL_AMB,Walawe,2010-11-22,2010-11-24,3,4.05
WAL_AMB_20101202,WAL_AMB,Walawe,2010-12-02,2010-12-04,3,3.06
WAL_AMB_20101223,WAL_AMB,Walawe,2010-12-23,2010-12-27,5,7.26
WAL_AMB_20110107,WAL_AMB,Walawe,2011-01-07,2011-01-12,6,3.22
WAL_AMB_20110201,WAL_AMB,Walawe,2011-02-01,2011-02-03,3,4.31
WAL_AMB_20111125,WAL_AMB,Walawe,2011-11-25,2011-11-27,3,2.92
WAL_AMB_20111219,WAL_AMB,Walawe,2011-12-19,2011-12-26,8,5.27
WAL_AMB_20121115,WAL_AMB,Walawe,2012-11-15,2012-11-18,4,3.61
WAL_AMB_20141015,WAL_AMB,Walawe,2014-10-15,2014-10-15,1,2.29
WAL_AMB_20141218,WAL_AMB,Walawe,2014-12-18,2014-12-19,2,2.36
WAL_AMB_20141222,WAL_AMB,Walawe,2014-12-22,2015-01-05,15,15.37
WAL_AMB_20151024,WAL_AMB,Walawe,2015-10-24,2015-10-28,5,6.08
WAL_AMB_20151102,WAL_AMB,Walawe,2015-11-02,2015-11-03,2,2.57
WAL_AMB_20151108,WAL_AMB,Walawe,2015-11-08,2015-11-10,3,2.86
WAL_AMB_20151113,WAL_AMB,Walawe,2015-11-13,2015-11-14,2,2.55
WAL_AMB_20160514,WAL_AMB,Walawe,2016-05-14,2016-05-19,6,12.49
WAL_AMB_20171128,WAL_AMB,Walawe,2017-11-28,2017-12-05,8,6.91
WAL_AMB_20191020,WAL_AMB,Walawe,2019-10-20,2019-10-20,1,2.43
WAL_AMB_20191029,WAL_AMB,Walawe,2019-10-29,2019-11-02,5,4.83
WAL_AMB_20191129,WAL_AMB,Walawe,2019-11-29,2019-12-01,3,2.72
WAL_AMB_20191204,WAL_AMB,Walawe,2019-12-04,2019-12-06,3,2.72
WAL_AMB_20191220,WAL_AMB,Walawe,2019-12-20,2019-12-23,4,4.56
WAL_AMB_20201221,WAL_AMB,Walawe,2020-12-21,2020-12-21,1,2.52
WAL_AMB_20221226,WAL_AMB,Walawe,2022-12-26,2022-12-27,2,5.08
WAL_AMB_20230121,WAL_AMB,Walawe,2023-01-21,2023-01-22,2,4.71
WAL_AMB_20231020,WAL_AMB,Walawe,2023-10-20,2023-10-25,6,2.85
WAL_AMB_20231104,WAL_AMB,Walawe,2023-11-04,2023-11-10,7,2.92
WAL_AMB_20231113,WAL_AMB,Walawe,2023-11-13,2023-12-05,23,4.5
WAL_AMB_20231216,WAL_AMB,Walawe,2023-12-16,2023-12-22,7,3.79
WAL_AMB_20240108,WAL_AMB,Walawe,2024-01-08,2024-01-12,5,4.28
WAL_EMB_20051122,WAL_EMB,Walawe,2005-11-22,2005-11-22,1,362.92
WAL_EMB_20061111,WAL_EMB,Walawe,2006-11-11,2006-11-15,5,468.89
WAL_EMB_20061118,WAL_EMB,Walawe,2006-11-18,2006-11-21,4,382.71
WAL_EMB_20101110,WAL_EMB,Walawe,2010-11-10,2010-11-11,2,368.83
WAL_EMB_20101203,WAL_EMB,Walawe,2010-12-03,2010-12-06,4,444.66
WAL_EMB_20101223,WAL_EMB,Walawe,2010-12-23,2010-12-29,7,526.23
WAL_EMB_20110101,WAL_EMB,Walawe,2011-01-01,2011-01-21,21,898.5
WAL_EMB_20110201,WAL_EMB,Walawe,2011-02-01,2011-02-03,3,449.82
WAL_EMB_20110207,WAL_EMB,Walawe,2011-02-07,2011-02-11,5,405.44
WAL_EMB_20121028,WAL_EMB,Walawe,2012-10-28,2012-10-29,2,526.23
WAL_EMB_20121115,WAL_EMB,Walawe,2012-11-15,2012-11-25,11,644.65
WAL_EMB_20130107,WAL_EMB,Walawe,2013-01-07,2013-01-08,2,396.19
WAL_EMB_20131204,WAL_EMB,Walawe,2013-12-04,2013-12-05,2,372.25
WAL_EMB_20141015,WAL_EMB,Walawe,2014-10-15,2014-10-17,3,750.62
WAL_EMB_20141222,WAL_EMB,Walawe,2014-12-22,2015-01-02,12,752.36
WAL_EMB_20151024,WAL_EMB,Walawe,2015-10-24,2015-11-15,23,736.9
WAL_EMB_20160514,WAL_EMB,Walawe,2016-05-14,2016-05-16,3,647.63
WAL_EMB_20171130,WAL_EMB,Walawe,2017-11-30,2017-12-01,2,357.92
WAL_EMB_20181105,WAL_EMB,Walawe,2018-11-05,2018-11-08,4,437.53
WAL_EMB_20231025,WAL_EMB,Walawe,2023-10-25,2023-10-27,3,420.7
WAL_EMB_20231105,WAL_EMB,Walawe,2023-11-05,2023-11-11,7,386.26
WAL_EMB_20231114,WAL_EMB,Walawe,2023-11-14,2023-11-15,2,415.87
WAL_EMB_20231121,WAL_EMB,Walawe,2023-11-21,2023-11-25,5,391.65
WAL_EMB_20231201,WAL_EMB,Walawe,2023-12-01,2023-12-01,1,366.28
WAL_EMB_20231219,WAL_EMB,Walawe,2023-12-19,2023-12-20,2,377.44
WAL_UDA_20051122,WAL_UDA,Walawe,2005-11-22,2005-11-24,3,15.48
WAL_UDA_20061111,WAL_UDA,Walawe,2006-11-11,2006-11-12,2,7.07
WAL_UDA_20061119,WAL_UDA,Walawe,2006-11-19,2006-11-20,2,6.62
WAL_UDA_20081129,WAL_UDA,Walawe,2008-11-29,2008-12-01,3,11.59
WAL_UDA_20101110,WAL_UDA,Walawe,2010-11-10,2010-11-11,2,13.52
WAL_UDA_20101122,WAL_UDA,Walawe,2010-11-22,2010-11-22,1,7.09
WAL_UDA_20101203,WAL_UDA,Walawe,2010-12-03,2010-12-06,4,9.21
WAL_UDA_20101223,WAL_UDA,Walawe,2010-12-23,2011-01-22,31,21.96
WAL_UDA_20110201,WAL_UDA,Walawe,2011-02-01,2011-02-04,4,11.94
WAL_UDA_20111220,WAL_UDA,Walawe,2011-12-20,2011-12-20,1,6.78
WAL_UDA_20121028,WAL_UDA,Walawe,2012-10-28,2012-10-28,1,9.28
WAL_UDA_20121115,WAL_UDA,Walawe,2012-11-15,2012-11-27,13,13.35
WAL_UDA_20130107,WAL_UDA,Walawe,2013-01-07,2013-01-08,2,8.42
WAL_UDA_20141015,WAL_UDA,Walawe,2014-10-15,2014-10-16,2,14.21
WAL_UDA_20141222,WAL_UDA,Walawe,2014-12-22,2015-01-05,15,20.48
WAL_UDA_20151024,WAL_UDA,Walawe,2015-10-24,2015-11-15,23,19.14
WAL_UDA_20160514,WAL_UDA,Walawe,2016-05-14,2016-05-16,3,16.58
WAL_UDA_20171201,WAL_UDA,Walawe,2017-12-01,2017-12-01,1,6.59
WAL_UDA_20181106,WAL_UDA,Walawe,2018-11-06,2018-11-06,1,6.6
WAL_UDA_20181119,WAL_UDA,Walawe,2018-11-19,2018-11-19,1,6.59
WAL_UDA_20221226,WAL_UDA,Walawe,2022-12-26,2022-12-28,3,11.27
WAL_UDA_20231025,WAL_UDA,Walawe,2023-10-25,2023-10-27,3,8.12
WAL_UDA_20231105,WAL_UDA,Walawe,2023-11-05,2023-11-26,22,8.93
WAL_UDA_20231129,WAL_UDA,Walawe,2023-11-29,2023-12-07,9,8.79
WAL_UDA_20231219,WAL_UDA,Walawe,2023-12-19,2023-12-20,2,9.12
WAL_UDA_20240108,WAL_UDA,Walawe,2024-01-08,2024-01-08,1,7.63
YAN_HOR_20081207,YAN_HOR,YanOya,2008-12-07,2008-12-08,2,16.99
YAN_HOR_20081219,YAN_HOR,YanOya,2008-12-19,2008-12-21,3,19.28
YAN_HOR_20101204,YAN_HOR,YanOya,2010-12-04,2010-12-12,9,28.17
YAN_HOR_20101224,YAN_HOR,YanOya,2010-12-24,2011-01-24,32,54.34
YAN_HOR_20110202,YAN_HOR,YanOya,2011-02-02,2011-02-20,19,80.66
YAN_HOR_20121029,YAN_HOR,YanOya,2012-10-29,2012-11-02,5,26.48
YAN_HOR_20130108,YAN_HOR,YanOya,2013-01-08,2013-01-13,6,22.39
YAN_HOR_20141221,YAN_HOR,YanOya,2014-12-21,2015-01-07,18,47.87
YAN_HOR_20151114,YAN_HOR,YanOya,2015-11-14,2015-11-26,13,38.17
YAN_HOR_20151209,YAN_HOR,YanOya,2015-12-09,2015-12-09,1,16.18
YAN_HOR_20171204,YAN_HOR,YanOya,2017-12-04,2017-12-06,3,16.22
YAN_HOR_20181106,YAN_HOR,YanOya,2018-11-06,2018-11-14,9,29.41
YAN_HOR_20201223,YAN_HOR,YanOya,2020-12-23,2020-12-29,7,23.77
YAN_HOR_20210112,YAN_HOR,YanOya,2021-01-12,2021-01-18,7,22.66
YAN_HOR_20210130,YAN_HOR,YanOya,2021-01-30,2021-02-02,4,19.28
YAN_HOR_20231124,YAN_HOR,YanOya,2023-11-24,2023-11-24,1,17.58
YAN_HOR_20231203,YAN_HOR,YanOya,2023-12-03,2023-12-04,2,17.84
YAN_HOR_20241126,YAN_HOR,YanOya,2024-11-26,2024-12-05,10,37.9
YAN_HOR_20241218,YAN_HOR,YanOya,2024-12-18,2024-12-22,5,23.95
