sample_id,scene_id,actual_date,path,node_id,label,severity,purpose,tabular_key
S000321,S1A_IW_GRDH_1SDV_20231113T125000_20231113T125025_051199_062D0C_rtc,2023-11-13,data\images\S000321.npy,DED_KUR,1,high,pre_event,DED_KUR_2023-11-18
S000325,S1A_IW_GRDH_1SDV_20241119T124955_20241119T125020_056624_06F212_rtc,2024-11-19,data\images\S000325.npy,DED_KUR,1,severe,pre_event,DED_KUR_2024-11-23
S000324,S1A_IW_GRDH_1SDV_20241119T124955_20241119T125020_056624_06F212_rtc,2024-11-19,data\images\S000324.npy,DED_KUR,1,severe,flood_peak,DED_KUR_2024-11-27
S000326,S1A_IW_GRDH_1SSV_20151014T124854_20151014T124922_008149_00B70A_rtc,2015-10-14,data\images\S000326.npy,DED_WAR,1,high,flood_peak,DED_WAR_2015-10-14
S000327,S1A_IW_GRDH_1SSV_20151014T124854_20151014T124922_008149_00B70A_rtc,2015-10-14,data\images\S000327.npy,DED_WAR,1,high,pre_event,DED_WAR_2015-10-11
S000329,S1A_IW_GRDH_1SSV_20151014T124854_20151014T124922_008149_00B70A_rtc,2015-10-14,data\images\S000329.npy,DED_WAR,1,severe,pre_event,DED_WAR_2015-10-15
S000330,S1A_IW_GRDH_1SSV_20151119T002443_20151119T002508_008666_00C51D_rtc,2015-11-19,data\images\S000330.npy,DED_WAR,1,severe,flood_peak,DED_WAR_2015-11-15
S000328,S1A_IW_GRDH_1SSV_20151107T124853_20151107T124922_008499_00C064_rtc,2015-11-07,data\images\S000328.npy,DED_WAR,1,severe,flood_peak,DED_WAR_2015-10-27
S000331,S1A_IW_GRDH_1SSV_20151107T124853_20151107T124922_008499_00C064_rtc,2015-11-07,data\images\S000331.npy,DED_WAR,1,severe,pre_event,DED_WAR_2015-11-10
S000332,S1A_IW_GRDH_1SSV_20160517T124917_20160517T124942_011299_0111FA_rtc,2016-05-17,data\images\S000332.npy,DED_WAR,1,severe,flood_peak,DED_WAR_2016-05-15
S000333,S1A_IW_GRDH_1SSV_20160517T124917_20160517T124942_011299_0111FA_rtc,2016-05-17,data\images\S000333.npy,DED_WAR,1,severe,pre_event,DED_WAR_2016-05-12
S000336,S1A_IW_GRDH_1SDV_20191017T002506_20191017T002531_029491_035B01_rtc,2019-10-17,data\images\S000336.npy,DED_WAR,1,high,flood_peak,DED_WAR_2019-10-17
S000337,S1A_IW_GRDH_1SDV_20191017T002506_20191017T002531_029491_035B01_rtc,2019-10-17,data\images\S000337.npy,DED_WAR,1,high,pre_event,DED_WAR_2019-10-14
S000334,S1A_IW_GRDH_1SDV_20191005T002507_20191005T002532_029316_0354F4_rtc,2019-10-05,data\images\S000334.npy,DED_WAR,1,high,flood_peak,DED_WAR_2019-10-03
S000335,S1A_IW_GRDH_1SDV_20191005T002507_20191005T002532_029316_0354F4_rtc,2019-10-05,data\images\S000335.npy,DED_WAR,1,high,pre_event,DED_WAR_2019-09-30
S000339,S1A_IW_GRDH_1SDV_20191017T002506_20191017T002531_029491_035B01_rtc,2019-10-17,data\images\S000339.npy,DED_WAR,1,high,pre_event,DED_WAR_2019-10-17
S000338,S1A_IW_GRDH_1SDV_20191017T124937_20191017T125002_029499_035B46_rtc,2019-10-17,data\images\S000338.npy,DED_WAR,1,high,flood_peak,DED_WAR_2019-10-20
S000341,S1A_IW_GRDH_1SDV_20201116T002513_20201116T002538_035266_041E68_rtc,2020-11-16,data\images\S000341.npy,DED_WAR,1,high,pre_event,DED_WAR_2020-11-15
S000342,S1A_IW_GRDH_1SDV_20201128T124942_20201128T125007_035449_0424BF_rtc,2020-11-28,data\images\S000342.npy,DED_WAR,1,high,flood_peak,DED_WAR_2020-12-02
S000343,S1A_IW_GRDH_1SDV_20201128T124942_20201128T125007_035449_0424BF_rtc,2020-11-28,data\images\S000343.npy,DED_WAR,1,high,pre_event,DED_WAR_2020-11-29
S000344,S1A_IW_GRDH_1SDV_20211111T124949_20211111T125014_040524_04CE4D_rtc,2021-11-11,data\images\S000344.npy,DED_WAR,1,high,flood_peak,DED_WAR_2021-11-10
S000345,S1A_IW_GRDH_1SDV_20211030T124949_20211030T125014_040349_04C836_rtc,2021-10-30,data\images\S000345.npy,DED_WAR,1,high,pre_event,DED_WAR_2021-11-05
S000340,S1A_IW_GRDH_1SDV_20201116T124943_20201116T125008_035274_041EAA_rtc,2020-11-16,data\images\S000340.npy,DED_WAR,1,high,flood_peak,DED_WAR_2020-11-18
S000346,S1A_IW_GRDH_1SDV_20211123T124948_20211123T125013_040699_04D458_rtc,2021-11-23,data\images\S000346.npy,DED_WAR,1,high,flood_peak,DED_WAR_2021-11-25
S000347,S1A_IW_GRDH_1SDV_20211123T002518_20211123T002543_040691_04D412_rtc,2021-11-23,data\images\S000347.npy,DED_WAR,1,high,pre_event,DED_WAR_2021-11-22
S000350,S1A_IW_GRDH_1SDV_20231113T002529_20231113T002554_051191_062CC5_rtc,2023-11-13,data\images\S000350.npy,DED_WAR,1,high,flood_peak,DED_WAR_2023-11-12
S000351,S1A_IW_GRDH_1SDV_20231113T002529_20231113T002554_051191_062CC5_rtc,2023-11-13,data\images\S000351.npy,DED_WAR,1,high,pre_event,DED_WAR_2023-11-09
S000352,S1A_IW_GRDH_1SDV_20231125T002528_20231125T002553_051366_0632CF_rtc,2023-11-25,data\images\S000352.npy,DED_WAR,1,high,flood_peak,DED_WAR_2023-11-21
S000348,S1A_IW_GRDH_1SDV_20231020T125000_20231020T125025_050849_062104_rtc,2023-10-20,data\images\S000348.npy,DED_WAR,1,high,flood_peak,DED_WAR_2023-10-21
S000349,S1A_IW_GRDH_1SDV_20231020T125000_20231020T125025_050849_062104_rtc,2023-10-20,data\images\S000349.npy,DED_WAR,1,high,pre_event,DED_WAR_2023-10-18
S000353,S1A_IW_GRDH_1SDV_20231113T125000_20231113T125025_051199_062D0C_rtc,2023-11-13,data\images\S000353.npy,DED_WAR,1,high,pre_event,DED_WAR_2023-11-18
S000355,S1A_IW_GRDH_1SDV_20241119T124955_20241119T125020_056624_06F212_rtc,2024-11-19,data\images\S000355.npy,DED_WAR,1,severe,pre_event,DED_WAR_2024-11-23
S000354,S1A_IW_GRDH_1SDV_20241119T124955_20241119T125020_056624_06F212_rtc,2024-11-19,data\images\S000354.npy,DED_WAR,1,severe,flood_peak,DED_WAR_2024-11-27
S000357,S1A_IW_GRDH_1SSV_20141218T124846_20141218T124915_003774_004808_rtc,2014-12-18,data\images\S000357.npy,GAL_AMP,1,severe,pre_event,GAL_AMP_2014-12-29
S000359,S1A_IW_GRDH_1SSV_20151014T124854_20151014T124922_008149_00B70A_rtc,2015-10-14,data\images\S000359.npy,GAL_AMP,1,severe,pre_event,GAL_AMP_2015-10-24
S000358,S1A_IW_GRDH_1SSV_20151107T124853_20151107T124922_008499_00C064_rtc,2015-11-07,data\images\S000358.npy,GAL_AMP,1,severe,flood_peak,GAL_AMP_2015-10-28
S000360,S1A_IW_GRDH_1SSV_20151107T124853_20151107T124922_008499_00C064_rtc,2015-11-07,data\images\S000360.npy,GAL_AMP,1,high,flood_peak,GAL_AMP_2015-11-15
S000361,S1A_IW_GRDH_1SSV_20151107T124853_20151107T124922_008499_00C064_rtc,2015-11-07,data\images\S000361.npy,GAL_AMP,1,high,pre_event,GAL_AMP_2015-11-11
S000356,S1A_IW_GRDH_1SSV_20150111T124845_20150111T124914_004124_004FE9_rtc,2015-01-11,data\images\S000356.npy,GAL_AMP,1,severe,flood_peak,GAL_AMP_2015-01-01
S000362,S1A_IW_GRDH_1SDV_20181110T001657_20181110T001727_024518_02B09E_rtc,2018-11-10,data\images\S000362.npy,GAL_AMP,1,severe,flood_peak,GAL_AMP_2018-11-07
S000365,S1A_IW_GRDH_1SDV_20231214T001722_20231214T001758_051643_063C67_rtc,2023-12-14,data\images\S000365.npy,GAL_AMP,1,high,pre_event,GAL_AMP_2023-12-15
S000366,S1A_IW_GRDH_1SDV_20241126T001719_20241126T001754_056718_06F5D2_rtc,2024-11-26,data\images\S000366.npy,GAL_AMP,1,high,flood_peak,GAL_AMP_2024-11-28
S000367,S1A_IW_GRDH_1SDV_20241126T001719_20241126T001754_056718_06F5D2_rtc,2024-11-26,data\images\S000367.npy,GAL_AMP,1,high,pre_event,GAL_AMP_2024-11-24
S000363,S1A_IW_GRDH_1SDV_20181103T124907_20181103T124936_024424_02AD1E_rtc,2018-11-03,data\images\S000363.npy,GAL_AMP,1,severe,pre_event,GAL_AMP_2018-11-03
S000368,S1A_IW_GRDH_1SSV_20150111T124845_20150111T124914_004124_004FE9_rtc,2015-01-11,data\images\S000368.npy,GAL_ING,1,high,flood_peak,GAL_ING_2015-01-01
S000369,S1A_IW_GRDH_1SSV_20141218T124846_20141218T124915_003774_004808_rtc,2014-12-18,data\images\S000369.npy,GAL_ING,1,high,pre_event,GAL_ING_2014-12-29
S000371,S1A_IW_GRDH_1SSV_20151014T124854_20151014T124922_008149_00B70A_rtc,2015-10-14,data\images\S000371.npy,GAL_ING,1,severe,pre_event,GAL_ING_2015-10-23
S000370,S1A_IW_GRDH_1SSV_20151014T124854_20151014T124922_008149_00B70A_rtc,2015-10-14,data\images\S000370.npy,GAL_ING,1,severe,flood_peak,GAL_ING_2015-10-26
S000364,S1A_IW_GRDH_1SDV_20231219T124929_20231219T124958_051724_063F39_rtc,2023-12-19,data\images\S000364.npy,GAL_AMP,1,high,flood_peak,GAL_AMP_2023-12-18
S000373,S1A_IW_GRDH_1SSV_20151107T124853_20151107T124922_008499_00C064_rtc,2015-11-07,data\images\S000373.npy,GAL_ING,1,high,pre_event,GAL_ING_2015-11-11
S000372,S1A_IW_GRDH_1SSV_20151119T002443_20151119T002508_008666_00C51D_rtc,2015-11-19,data\images\S000372.npy,GAL_ING,1,high,flood_peak,GAL_ING_2015-11-15
S000375,S1A_IW_GRDH_1SSV_20151201T124847_20151201T124916_008849_00CA3C_rtc,2015-12-01,data\images\S000375.npy,GAL_ING,1,high,pre_event,GAL_ING_2015-12-07
S000374,S1A_IW_GRDH_1SSV_20151201T124847_20151201T124916_008849_00CA3C_rtc,2015-12-01,data\images\S000374.npy,GAL_ING,1,high,flood_peak,GAL_ING_2015-12-10
S000377,S1A_IW_GRDH_1SDV_20181103T002500_20181103T002523_024416_02ACD7_rtc,2018-11-03,data\images\S000377.npy,GAL_ING,1,severe,pre_event,GAL_ING_2018-11-02
S000376,S1A_IW_GRDH_1SDV_20181103T124907_20181103T124936_024424_02AD1E_rtc,2018-11-03,data\images\S000376.npy,GAL_ING,1,severe,flood_peak,GAL_ING_2018-11-06
S000378,S1A_IW_GRDH_1SDV_20191029T002507_20191029T002532_029666_036113_rtc,2019-10-29,data\images\S000378.npy,GAL_ING,1,high,flood_peak,GAL_ING_2019-10-29
S000380,S1A_IW_GRDH_1SDV_20201222T002511_20201222T002536_035791_043084_rtc,2020-12-22,data\images\S000380.npy,GAL_ING,1,high,flood_peak,GAL_ING_2020-12-22
S000379,S1A_IW_GRDH_1SDV_20191024T001700_20191024T001736_029593_035E88_rtc,2019-10-24,data\images\S000379.npy,GAL_ING,1,high,pre_event,GAL_ING_2019-10-26
S000381,S1A_IW_GRDH_1SDV_20201217T001706_20201217T001741_035718_042E07_rtc,2020-12-17,data\images\S000381.npy,GAL_ING,1,high,pre_event,GAL_ING_2020-12-19
S000382,S1A_IW_GRDH_1SDV_20221224T124924_20221224T124953_046474_059178_rtc,2022-12-24,data\images\S000382.npy,GAL_ING,1,high,flood_peak,GAL_ING_2022-12-26
S000385,S1A_IW_GRDH_1SDV_20231108T001723_20231108T001758_051118_062A38_rtc,2023-11-08,data\images\S000385.npy,GAL_ING,1,high,pre_event,GAL_ING_2023-11-05
S000384,S1A_IW_GRDH_1SDV_20231108T001723_20231108T001758_051118_062A38_rtc,2023-11-08,data\images\S000384.npy,GAL_ING,1,high,flood_peak,GAL_ING_2023-11-08
S000386,S1A_IW_GRDH_1SDV_20231214T001722_20231214T001758_051643_063C67_rtc,2023-12-14,data\images\S000386.npy,GAL_ING,1,high,flood_peak,GAL_ING_2023-12-16
S000387,S1A_IW_GRDH_1SDV_20231214T001722_20231214T001758_051643_063C67_rtc,2023-12-14,data\images\S000387.npy,GAL_ING,1,high,pre_event,GAL_ING_2023-12-13
S000383,S1A_IW_GRDH_1SDV_20221224T002523_20221224T002548_046466_059132_rtc,2022-12-24,data\images\S000383.npy,GAL_ING,1,high,pre_event,GAL_ING_2022-12-23
S000388,S1A_IW_GRDH_1SDV_20240112T002526_20240112T002551_052066_064AE9_rtc,2024-01-12,data\images\S000388.npy,GAL_ING,1,high,flood_peak,GAL_ING_2024-01-11
S000389,S1A_IW_GRDH_1SDV_20240107T001721_20240107T001756_051993_06486E_rtc,2024-01-07,data\images\S000389.npy,GAL_ING,1,high,pre_event,GAL_ING_2024-01-07
S000390,S1A_IW_GRDH_1SDV_20241126T001719_20241126T001754_056718_06F5D2_rtc,2024-11-26,data\images\S000390.npy,GAL_ING,1,high,flood_peak,GAL_ING_2024-11-27
S000391,S1A_IW_GRDH_1SDV_20241126T001719_20241126T001754_056718_06F5D2_rtc,2024-11-26,data\images\S000391.npy,GAL_ING,1,high,pre_event,GAL_ING_2024-11-23
S000394,S1A_IW_GRDH_1SSV_20160522T125651_20160522T125720_011372_01146A_rtc,2016-05-22,data\images\S000394.npy,GIN_BAD,1,severe,flood_peak,GIN_BAD_2016-05-15
S000395,S1A_IW_GRDH_1SSV_20160505T002508_20160505T002522_011116_010C15_rtc,2016-05-05,data\images\S000395.npy,GIN_BAD,1,severe,pre_event,GIN_BAD_2016-05-11
S000397,S1A_IW_GRDH_1SDV_20171202T002518_20171202T002543_019516_0211F7_rtc,2017-12-02,data\images\S000397.npy,GIN_BAD,1,high,pre_event,GIN_BAD_2017-11-27
S000396,S1A_IW_GRDH_1SDV_20171202T002518_20171202T002543_019516_0211F7_rtc,2017-12-02,data\images\S000396.npy,GIN_BAD,1,high,flood_peak,GIN_BAD_2017-12-01
S000400,S1A_IW_GRDH_1SDV_20191029T002532_20191029T002557_029666_036113_rtc,2019-10-29,data\images\S000400.npy,GIN_BAD,1,high,flood_peak,GIN_BAD_2019-10-30
S000401,S1A_IW_GRDH_1SDV_20191029T002532_20191029T002557_029666_036113_rtc,2019-10-29,data\images\S000401.npy,GIN_BAD,1,high,pre_event,GIN_BAD_2019-10-26
S000398,S1A_IW_GRDH_1SDV_20191017T002531_20191017T002557_029491_035B01_rtc,2019-10-17,data\images\S000398.npy,GIN_BAD,1,severe,flood_peak,GIN_BAD_2019-10-21
S000399,S1A_IW_GRDH_1SDV_20191017T002531_20191017T002557_029491_035B01_rtc,2019-10-17,data\images\S000399.npy,GIN_BAD,1,severe,pre_event,GIN_BAD_2019-10-17
S000402,S1A_IW_GRDH_1SDV_20231101T002554_20231101T002620_051016_0626C0_rtc,2023-11-01,data\images\S000402.npy,GIN_BAD,1,high,flood_peak,GIN_BAD_2023-10-21
S000405,S1A_IW_GRDH_1SDV_20231101T002554_20231101T002620_051016_0626C0_rtc,2023-11-01,data\images\S000405.npy,GIN_BAD,1,high,pre_event,GIN_BAD_2023-10-30
S000403,S1A_IW_GRDH_1SDV_20231008T002555_20231008T002620_050666_061AC8_rtc,2023-10-08,data\images\S000403.npy,GIN_BAD,1,high,pre_event,GIN_BAD_2023-10-18
S000406,S1A_IW_GRDH_1SDV_20231125T002553_20231125T002619_051366_0632CF_rtc,2023-11-25,data\images\S000406.npy,GIN_BAD,1,high,flood_peak,GIN_BAD_2023-11-24
S000407,S1A_IW_GRDH_1SDV_20231125T002553_20231125T002619_051366_0632CF_rtc,2023-11-25,data\images\S000407.npy,GIN_BAD,1,high,pre_event,GIN_BAD_2023-11-20
S000409,S1A_IW_GRDH_1SDV_20231125T002553_20231125T002619_051366_0632CF_rtc,2023-11-25,data\images\S000409.npy,GIN_BAD,1,high,pre_event,GIN_BAD_2023-11-28
S000408,S1A_IW_GRDH_1SDV_20231125T002553_20231125T002619_051366_0632CF_rtc,2023-11-25,data\images\S000408.npy,GIN_BAD,1,high,flood_peak,GIN_BAD_2023-12-01
S000410,S1A_IW_GRDH_1SDV_20231207T002553_20231207T002619_051541_0638D1_rtc,2023-12-07,data\images\S000410.npy,GIN_BAD,1,severe,flood_peak,GIN_BAD_2023-12-12
S000411,S1A_IW_GRDH_1SDV_20231207T002553_20231207T002619_051541_0638D1_rtc,2023-12-07,data\images\S000411.npy,GIN_BAD,1,severe,pre_event,GIN_BAD_2023-12-08
S000413,S1A_IW_GRDH_1SDV_20240523T002552_20240523T002617_053991_069047_rtc,2024-05-23,data\images\S000413.npy,GIN_BAD,1,high,pre_event,GIN_BAD_2024-05-23
S000412,S1A_IW_GRDH_1SDV_20240523T002552_20240523T002617_053991_069047_rtc,2024-05-23,data\images\S000412.npy,GIN_BAD,1,high,flood_peak,GIN_BAD_2024-05-27
S000420,S1A_IW_GRDH_1SSV_20160522T125651_20160522T125720_011372_01146A_rtc,2016-05-22,data\images\S000420.npy,GIN_GAL,1,severe,flood_peak,GIN_GAL_2016-05-15
S000404,S1A_IW_GRDH_1SDV_20231113T002554_20231113T002620_051191_062CC5_rtc,2023-11-13,data\images\S000404.npy,GIN_BAD,1,high,flood_peak,GIN_BAD_2023-11-14
S000421,S1A_IW_GRDH_1SSV_20160505T002508_20160505T002522_011116_010C15_rtc,2016-05-05,data\images\S000421.npy,GIN_GAL,1,severe,pre_event,GIN_GAL_2016-05-11
S000418,S1A_IW_GRDH_1SSV_20151119T002508_20151119T002523_008666_00C51D_rtc,2015-11-19,data\images\S000418.npy,GIN_GAL,1,severe,flood_peak,GIN_GAL_2015-11-13
S000423,S1A_IW_GRDH_1SDV_20171120T002518_20171120T002544_019341_020C7E_rtc,2017-11-20,data\images\S000423.npy,GIN_GAL,1,severe,pre_event,GIN_GAL_2017-11-26
S000422,S1A_IW_GRDH_1SDV_20171202T002518_20171202T002543_019516_0211F7_rtc,2017-12-02,data\images\S000422.npy,GIN_GAL,1,severe,flood_peak,GIN_GAL_2017-11-30
S000424,S1B_IW_GRDH_1SDV_20180530T125622_20180530T125651_011151_014743_rtc,2018-05-30,data\images\S000424.npy,GIN_GAL,1,high,flood_peak,GIN_GAL_2018-06-08
S000425,S1B_IW_GRDH_1SDV_20180530T125622_20180530T125651_011151_014743_rtc,2018-05-30,data\images\S000425.npy,GIN_GAL,1,high,pre_event,GIN_GAL_2018-06-04
S000426,S1A_IW_GRDH_1SDV_20191017T002531_20191017T002557_029491_035B01_rtc,2019-10-17,data\images\S000426.npy,GIN_GAL,1,severe,flood_peak,GIN_GAL_2019-10-20
S000427,S1A_IW_GRDH_1SDV_20191017T002531_20191017T002557_029491_035B01_rtc,2019-10-17,data\images\S000427.npy,GIN_GAL,1,severe,pre_event,GIN_GAL_2019-10-17
S000428,S1A_IW_GRDH_1SDV_20210515T002536_20210515T002602_037891_0478D4_rtc,2021-05-15,data\images\S000428.npy,GIN_GAL,1,high,flood_peak,GIN_GAL_2021-05-12
S000430,S1A_IW_GRDH_1SDV_20221224T002548_20221224T002613_046466_059132_rtc,2022-12-24,data\images\S000430.npy,GIN_GAL,1,severe,flood_peak,GIN_GAL_2022-12-26
S000431,S1A_IW_GRDH_1SDV_20221224T002548_20221224T002613_046466_059132_rtc,2022-12-24,data\images\S000431.npy,GIN_GAL,1,severe,pre_event,GIN_GAL_2022-12-23
S000433,S1A_IW_GRDH_1SDV_20230117T002546_20230117T002612_046816_059D04_rtc,2023-01-17,data\images\S000433.npy,GIN_GAL,1,high,pre_event,GIN_GAL_2023-01-18
S000432,S1A_IW_GRDH_1SDV_20230117T002546_20230117T002612_046816_059D04_rtc,2023-01-17,data\images\S000432.npy,GIN_GAL,1,high,flood_peak,GIN_GAL_2023-01-21
S000429,S1A_IW_GRDH_1SDV_20210503T002536_20210503T002601_037716_047367_rtc,2021-05-03,data\images\S000429.npy,GIN_GAL,1,high,pre_event,GIN_GAL_2021-05-09
S000435,S1A_IW_GRDH_1SDV_20230926T002555_20230926T002620_050491_0614C9_rtc,2023-09-26,data\images\S000435.npy,GIN_GAL,1,high,pre_event,GIN_GAL_2023-09-25
S000434,S1A_IW_GRDH_1SDV_20230926T002555_20230926T002620_050491_0614C9_rtc,2023-09-26,data\images\S000434.npy,GIN_GAL,1,high,flood_peak,GIN_GAL_2023-09-29
S000436,S1A_IW_GRDH_1SDV_20231008T002555_20231008T002620_050666_061AC8_rtc,2023-10-08,data\images\S000436.npy,GIN_GAL,1,high,flood_peak,GIN_GAL_2023-10-10
S000437,S1A_IW_GRDH_1SDV_20231008T002555_20231008T002620_050666_061AC8_rtc,2023-10-08,data\images\S000437.npy,GIN_GAL,1,high,pre_event,GIN_GAL_2023-10-07
S000439,S1A_IW_GRDH_1SDV_20231008T002555_20231008T002620_050666_061AC8_rtc,2023-10-08,data\images\S000439.npy,GIN_GAL,1,severe,pre_event,GIN_GAL_2023-10-17
S000440,S1A_IW_GRDH_1SDV_20231113T002554_20231113T002620_051191_062CC5_rtc,2023-11-13,data\images\S000440.npy,GIN_GAL,1,high,flood_peak,GIN_GAL_2023-11-14
S000441,S1A_IW_GRDH_1SDV_20231113T002554_20231113T002620_051191_062CC5_rtc,2023-11-13,data\images\S000441.npy,GIN_GAL,1,high,pre_event,GIN_GAL_2023-11-11
S000443,S1A_IW_GRDH_1SDV_20231113T002554_20231113T002620_051191_062CC5_rtc,2023-11-13,data\images\S000443.npy,GIN_GAL,1,high,pre_event,GIN_GAL_2023-11-18
S000438,S1A_IW_GRDH_1SDV_20231101T002554_20231101T002620_051016_0626C0_rtc,2023-11-01,data\images\S000438.npy,GIN_GAL,1,severe,flood_peak,GIN_GAL_2023-10-21
S000442,S1A_IW_GRDH_1SDV_20231125T002553_20231125T002619_051366_0632CF_rtc,2023-11-25,data\images\S000442.npy,GIN_GAL,1,high,flood_peak,GIN_GAL_2023-11-24
S000444,S1A_IW_GRDH_1SDV_20231125T002553_20231125T002619_051366_0632CF_rtc,2023-11-25,data\images\S000444.npy,GIN_GAL,1,high,flood_peak,GIN_GAL_2023-12-01
S000445,S1A_IW_GRDH_1SDV_20231125T002553_20231125T002619_051366_0632CF_rtc,2023-11-25,data\images\S000445.npy,GIN_GAL,1,high,pre_event,GIN_GAL_2023-11-28
S000448,S1A_IW_GRDH_1SDV_20231207T002553_20231207T002619_051541_0638D1_rtc,2023-12-07,data\images\S000448.npy,GIN_GAL,1,severe,flood_peak,GIN_GAL_2023-12-12
S000446,S1A_IW_GRDH_1SDV_20231207T002553_20231207T002619_051541_0638D1_rtc,2023-12-07,data\images\S000446.npy,GIN_GAL,1,high,flood_peak,GIN_GAL_2023-12-06
S000447,S1A_IW_GRDH_1SDV_20231207T002553_20231207T002619_051541_0638D1_rtc,2023-12-07,data\images\S000447.npy,GIN_GAL,1,high,pre_event,GIN_GAL_2023-12-02
S000449,S1A_IW_GRDH_1SDV_20231207T002553_20231207T002619_051541_0638D1_rtc,2023-12-07,data\images\S000449.npy,GIN_GAL,1,severe,pre_event,GIN_GAL_2023-12-08
S000451,S1A_IW_GRDH_1SDV_20240511T002552_20240511T002617_053816_068A41_rtc,2024-05-11,data\images\S000451.npy,GIN_GAL,1,high,pre_event,GIN_GAL_2024-05-17
S000450,S1A_IW_GRDH_1SDV_20240523T002552_20240523T002617_053991_069047_rtc,2024-05-23,data\images\S000450.npy,GIN_GAL,1,high,flood_peak,GIN_GAL_2024-05-20
S000453,S1A_IW_GRDH_1SDV_20240523T002552_20240523T002617_053991_069047_rtc,2024-05-23,data\images\S000453.npy,GIN_GAL,1,high,pre_event,GIN_GAL_2024-05-22
S000452,S1A_IW_GRDH_1SDV_20240523T002552_20240523T002617_053991_069047_rtc,2024-05-23,data\images\S000452.npy,GIN_GAL,1,high,flood_peak,GIN_GAL_2024-05-26
S000460,S1A_IW_GRDH_1SSV_20160522T125651_20160522T125720_011372_01146A_rtc,2016-05-22,data\images\S000460.npy,GIN_NEL,1,severe,flood_peak,GIN_NEL_2016-05-15
S000455,S1A_IW_GRDH_1SDV_20240604T002551_20240604T002617_054166_069654_rtc,2024-06-04,data\images\S000455.npy,GIN_GAL,1,high,pre_event,GIN_GAL_2024-05-31
S000454,S1A_IW_GRDH_1SDV_20240604T002551_20240604T002617_054166_069654_rtc,2024-06-04,data\images\S000454.npy,GIN_GAL,1,high,flood_peak,GIN_GAL_2024-06-04
S000461,S1A_IW_GRDH_1SSV_20160505T002508_20160505T002522_011116_010C15_rtc,2016-05-05,data\images\S000461.npy,GIN_NEL,1,severe,pre_event,GIN_NEL_2016-05-11
S000463,S1A_IW_GRDH_1SDV_20171202T002518_20171202T002543_019516_0211F7_rtc,2017-12-02,data\images\S000463.npy,GIN_NEL,1,high,pre_event,GIN_NEL_2017-11-28
S000464,S1A_IW_GRDH_1SDV_20191017T002531_20191017T002557_029491_035B01_rtc,2019-10-17,data\images\S000464.npy,GIN_NEL,1,severe,flood_peak,GIN_NEL_2019-10-21
S000462,S1A_IW_GRDH_1SDV_20171202T002518_20171202T002543_019516_0211F7_rtc,2017-12-02,data\images\S000462.npy,GIN_NEL,1,high,flood_peak,GIN_NEL_2017-12-01
S000465,S1A_IW_GRDH_1SDV_20191017T002531_20191017T002557_029491_035B01_rtc,2019-10-17,data\images\S000465.npy,GIN_NEL,1,severe,pre_event,GIN_NEL_2019-10-17
S000466,S1A_IW_GRDH_1SDV_20231101T002554_20231101T002620_051016_0626C0_rtc,2023-11-01,data\images\S000466.npy,GIN_NEL,1,high,flood_peak,GIN_NEL_2023-10-21
S000467,S1A_IW_GRDH_1SDV_20231008T002555_20231008T002620_050666_061AC8_rtc,2023-10-08,data\images\S000467.npy,GIN_NEL,1,high,pre_event,GIN_NEL_2023-10-18
S000468,S1A_IW_GRDH_1SDV_20231101T002554_20231101T002620_051016_0626C0_rtc,2023-11-01,data\images\S000468.npy,GIN_NEL,1,high,flood_peak,GIN_NEL_2023-10-30
S000470,S1A_IW_GRDH_1SDV_20231113T002554_20231113T002620_051191_062CC5_rtc,2023-11-13,data\images\S000470.npy,GIN_NEL,1,high,flood_peak,GIN_NEL_2023-11-14
S000469,S1A_IW_GRDH_1SDV_20231101T002554_20231101T002620_051016_0626C0_rtc,2023-11-01,data\images\S000469.npy,GIN_NEL,1,high,pre_event,GIN_NEL_2023-10-27
S000472,S1A_IW_GRDH_1SDV_20231125T002553_20231125T002619_051366_0632CF_rtc,2023-11-25,data\images\S000472.npy,GIN_NEL,1,high,flood_peak,GIN_NEL_2023-11-24
S000473,S1A_IW_GRDH_1SDV_20231125T002553_20231125T002619_051366_0632CF_rtc,2023-11-25,data\images\S000473.npy,GIN_NEL,1,high,pre_event,GIN_NEL_2023-11-21
S000471,S1A_IW_GRDH_1SDV_20231101T002554_20231101T002620_051016_0626C0_rtc,2023-11-01,data\images\S000471.npy,GIN_NEL,1,high,pre_event,GIN_NEL_2023-11-02
S000474,S1A_IW_GRDH_1SDV_20231125T002553_20231125T002619_051366_0632CF_rtc,2023-11-25,data\images\S000474.npy,GIN_NEL,1,high,flood_peak,GIN_NEL_2023-12-01
S000476,S1A_IW_GRDH_1SDV_20231219T002553_20231219T002618_051716_063EF0_rtc,2023-12-19,data\images\S000476.npy,GIN_NEL,1,severe,flood_peak,GIN_NEL_2023-12-16
S000475,S1A_IW_GRDH_1SDV_20231125T002553_20231125T002619_051366_0632CF_rtc,2023-11-25,data\images\S000475.npy,GIN_NEL,1,high,pre_event,GIN_NEL_2023-11-27
S000477,S1A_IW_GRDH_1SDV_20231207T002553_20231207T002619_051541_0638D1_rtc,2023-12-07,data\images\S000477.npy,GIN_NEL,1,severe,pre_event,GIN_NEL_2023-12-08
